"REF_DATE","GEO","DGUID","Products","Variables","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Nunavut","2016A000262","Lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419554","16.92.2","","..","","","0"
"2021","Nunavut","2016A000262","Lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419555","16.92.3","","..","","","0"
"2021","Nunavut","2016A000262","Lime, quicklime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419556","16.93.1","","..","","","0"
"2021","Nunavut","2016A000262","Lime, quicklime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419557","16.93.2","","..","","","0"
"2021","Nunavut","2016A000262","Lime, quicklime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419558","16.93.3","","..","","","0"
"2021","Nunavut","2016A000262","Lime, hydrated lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419559","16.94.1","","..","","","0"
"2021","Nunavut","2016A000262","Lime, hydrated lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419560","16.94.2","","..","","","0"
"2021","Nunavut","2016A000262","Lime, hydrated lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419561","16.94.3","","..","","","0"
"2021","Nunavut","2016A000262","Lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419562","16.95.4","","..","","","0"
"2021","Nunavut","2016A000262","Lime, quicklime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419563","16.96.4","","..","","","0"
"2021","Nunavut","2016A000262","Lime, hydrated lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419564","16.97.4","","..","","","0"
"2021","Nunavut","2016A000262","Magnesite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419565","16.98.1","","..","","","0"
"2021","Nunavut","2016A000262","Magnesite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419566","16.98.2","","..","","","0"
"2021","Nunavut","2016A000262","Magnesite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419567","16.98.3","","..","","","0"
"2021","Nunavut","2016A000262","Magnesite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419568","16.99.4","","..","","","0"
"2021","Nunavut","2016A000262","Nepheline syenite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419297","16.104.1","","..","","","0"
"2021","Nunavut","2016A000262","Nepheline syenite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419298","16.104.2","","..","","","0"
"2021","Nunavut","2016A000262","Nepheline syenite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419299","16.104.3","","..","","","0"
"2021","Nunavut","2016A000262","Nepheline syenite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419300","16.105.4","","..","","","0"
"2021","Nunavut","2016A000262","Sand and gravel (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419340","16.124.1","","..","","","0"
"2021","Nunavut","2016A000262","Sand and gravel (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419341","16.124.2","","..","","","0"
"2021","Nunavut","2016A000262","Sand and gravel (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419342","16.124.3","","..","","","0"
"2021","Nunavut","2016A000262","Silica sand, quartz crude, quartz milled (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419343","16.125.1","","..","","","0"
"2021","Nunavut","2016A000262","Silica sand, quartz crude, quartz milled (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419344","16.125.2","","..","","","0"
"2021","Nunavut","2016A000262","Silica sand, quartz crude, quartz milled (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419345","16.125.3","","..","","","0"
"2021","Nunavut","2016A000262","Gravel (natural/crushed), natural sand (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419346","16.126.1","","..","","","0"
"2021","Nunavut","2016A000262","Gravel (natural/crushed), natural sand (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419347","16.126.2","","..","","","0"
"2021","Nunavut","2016A000262","Gravel (natural/crushed), natural sand (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419348","16.126.3","","..","","","0"
"2021","Nunavut","2016A000262","Sand and gravel (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419349","16.127.4","","..","","","0"
"2021","Nunavut","2016A000262","Silica sand, quartz crude, quartz milled (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419350","16.128.4","","..","","","0"
"2021","Nunavut","2016A000262","Gravel (natural/crushed), natural sand (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419351","16.129.4","","..","","","0"
"2021","Nunavut","2016A000262","Stone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419366","16.136.1","","..","","","0"
"2021","Nunavut","2016A000262","Stone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419367","16.136.2","","..","","","0"
"2021","Nunavut","2016A000262","Stone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419368","16.136.3","","..","","","0"
"2021","Nunavut","2016A000262","Granite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419369","16.137.1","","..","","","0"
"2021","Nunavut","2016A000262","Granite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419370","16.137.2","","..","","","0"
"2021","Nunavut","2016A000262","Granite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419371","16.137.3","","..","","","0"
"2021","Nunavut","2016A000262","Limestone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419372","16.138.1","","..","","","0"
"2021","Nunavut","2016A000262","Limestone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419373","16.138.2","","..","","","0"
"2021","Nunavut","2016A000262","Limestone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419374","16.138.3","","..","","","0"
"2021","Nunavut","2016A000262","Marble (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419375","16.139.1","","..","","","0"
"2021","Nunavut","2016A000262","Marble (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419376","16.139.2","","..","","","0"
"2021","Nunavut","2016A000262","Marble (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419377","16.139.3","","..","","","0"
"2021","Nunavut","2016A000262","Sandstone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419379","16.140.1","","..","","","0"
"2021","Nunavut","2016A000262","Sandstone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419380","16.140.2","","..","","","0"
"2021","Nunavut","2016A000262","Sandstone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419381","16.140.3","","..","","","0"
"2021","Nunavut","2016A000262","Shale (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419382","16.141.1","","..","","","0"
"2021","Nunavut","2016A000262","Shale (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419383","16.141.2","","..","","","0"
"2021","Nunavut","2016A000262","Shale (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419384","16.141.3","","..","","","0"
"2021","Nunavut","2016A000262","Slate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277419385","16.142.1","","..","","","0"
"2021","Nunavut","2016A000262","Slate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277419386","16.142.2","","..","","","0"
"2021","Nunavut","2016A000262","Slate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277419387","16.142.3","","..","","","0"
"2021","Nunavut","2016A000262","Stone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419388","16.143.4","","..","","","0"
"2021","Nunavut","2016A000262","Granite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419389","16.144.4","","..","","","0"
"2021","Nunavut","2016A000262","Limestone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419390","16.145.4","","..","","","0"
"2021","Nunavut","2016A000262","Marble (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419391","16.146.4","","..","","","0"
"2021","Nunavut","2016A000262","Sandstone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419392","16.147.4","","..","","","0"
"2021","Nunavut","2016A000262","Shale (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419393","16.148.4","","..","","","0"
"2021","Nunavut","2016A000262","Slate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277419394","16.149.4","","..","","","0"
"2022","Canada","2016A000011124","Total metals recoverable, non-metals and aggregates, clay and refractory minerals (Thousands of dollars)","Quantity produced","Thousands of dollars","284","units","0","v1277426960","1.1.1","","..","","","0"
"2022","Canada","2016A000011124","Total metals recoverable, non-metals and aggregates, clay and refractory minerals (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277495960","1.1.4","63771754","","","","0"
"2022","Canada","2016A000011124","Metals, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417446","1.2.4","38049444","","","","0"
"2022","Canada","2016A000011124","Cobalt, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417464","1.3.1","3534","","","","0"
"2022","Canada","2016A000011124","Cobalt, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417465","1.3.2","3573","","","","0"
"2022","Canada","2016A000011124","Cobalt, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417484","1.4.4","271031","","","","0"
"2022","Canada","2016A000011124","Copper, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417503","1.5.1","1517853","","","","0"
"2022","Canada","2016A000011124","Copper, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417504","1.5.2","1545530","","","","0"
"2022","Canada","2016A000011124","Copper, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417505","1.5.3","69411","","","","0"
"2022","Canada","2016A000011124","Copper, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417520","1.6.4","6894873","","","","0"
"2022","Canada","2016A000011124","Copper, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417539","1.7.1","509059","","","","0"
"2022","Canada","2016A000011124","Copper, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417540","1.7.2","643355","","","","0"
"2022","Canada","2016A000011124","Copper, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417558","1.8.4","5546945","","","","0"
"2022","Canada","2016A000011124","Gold and silver bullion, crude and dore (kilograms)","Quantity produced","Kilograms","192","units","0","v1277417579","1.9.1","217482","","","","0"
"2022","Canada","2016A000011124","Gold and silver bullion, crude and dore (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277417580","1.9.2","218352","","","","0"
"2022","Canada","2016A000011124","Gold and silver bullion, crude and dore (kilograms)","Closing inventories","Kilograms","192","units","0","v1277417581","1.9.3","12083","","","","0"
"2022","Canada","2016A000011124","Gold and silver bullion, crude and dore (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417321","1.10.4","12167752","","","","0"
"2022","Canada","2016A000011124","Gold, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277417341","1.11.1","","x","","","0"
"2022","Canada","2016A000011124","Gold, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277417342","1.11.2","15942","","","","0"
"2022","Canada","2016A000011124","Gold, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277417343","1.11.3","","x","","","0"
"2022","Canada","2016A000011124","Gold, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417368","1.12.4","382078","","","","0"
"2022","Canada","2016A000011124","Gold, recoverable (kilograms)","Quantity produced","Kilograms","192","units","0","v1277417385","1.13.1","189393","","","","0"
"2022","Canada","2016A000011124","Gold, recoverable (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277417386","1.13.2","190431","","","","0"
"2022","Canada","2016A000011124","Gold, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417411","1.14.4","14331211","","","","0"
"2022","Canada","2016A000011124","Ilmenite, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417428","1.15.1","","x","","","0"
"2022","Canada","2016A000011124","Ilmenite, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417429","1.15.2","","x","","","0"
"2022","Canada","2016A000011124","Ilmenite, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417430","1.15.3","","x","","","0"
"2022","Canada","2016A000011124","Ilmenite, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417439","1.16.4","","x","","","0"
"2022","Canada","2016A000011124","Ilmenite, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417440","1.17.1","0","","","","0"
"2022","Canada","2016A000011124","Ilmenite, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417441","1.17.2","0","","","","0"
"2022","Canada","2016A000011124","Ilmenite, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417442","1.18.4","","..","","","0"
"2022","Canada","2016A000011124","Iron, agglomerates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417443","1.19.1","18561076","","","","0"
"2022","Canada","2016A000011124","Iron, agglomerates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417444","1.19.2","18871944","","","","0"
